-0.5084,-109,-0.3935,0.6239,0.3064,-0.1795,0.313411,1
0.5428,192,0.3003,-0.8134,3.5003,0.2,0.719745,1
-0.0442,60,0.1565,0.0201,5.31779,0.0345,0.536464,1
-0.7727,-120,-0.9859,0.7612,-1.4302,-0.2308,0.210308,0
-0.3727,-7,-0.376,0.3691,-0.8968,-0.0933,0.406158,0
-0.0417,-6,-0.2361,-0.0278,3.92885,-0.1045,0.419249,0
0.5788,168,0.7841,-0.348,0.9099,0.2055,0.732671,0
-0.0694,19,0.1667,0.1944,-2.17,0.0141,0.487519,0
-0.1389,66,0.0417,0.0833,7.30147,0.0,0.507309,1
0.0685,44,-0.0685,-0.2192,-0.1111,0.0541,0.565236,1
0.1111,36,0.0833,0.2083,4.40101,-0.0448,0.457042,1
-0.6024,-96,-0.1353,0.9199,-1.68615,-0.2,0.310482,0
-0.4566,6,-0.7254,-0.4386,3.59121,0.0,0.489825,0
0.5278,98,0.375,-0.4167,3.148,0.15,0.628621,1
0.2535,94,0.0423,-0.2958,0.6889,0.0864,0.594275,1
-0.5972,-82,-0.6528,0.4306,-3.5902,-0.15,0.327158,1
-0.5589,-33,-0.6264,0.0851,-3.46141,-0.1026,0.397179,0
0.6876,231,0.8732,-0.819,2.5344,0.3253,0.841269,1
-0.4619,-90,-0.2357,0.5886,-4.06439,-0.1667,0.303991,1
0.2271,58,0.316,-0.1248,-1.6519,0.0889,0.582517,1
-0.5352,-58,-1.0141,-0.4225,0.71671,-0.1385,0.376408,1
0.1992,32,0.4575,0.1724,0.5157,0.0423,0.537817,0
-0.0563,90,-0.0282,0.1408,5.61242,0.0,0.522312,1
0.3251,90,0.2316,-0.4171,0.0897,0.125,0.624048,1
-0.059,64,0.0038,-0.1064,2.9644,-0.0164,0.513098,0
-0.0399,22,-0.1279,0.1489,2.55541,-0.0145,0.480055,0
0.5966,132,0.1232,-0.9186,-1.5483,0.1864,0.67745,1
0.4801,157,0.4048,-0.6276,2.05676,0.2162,0.701924,1
0.1335,109,0.2821,-0.0679,-4.04355,0.082,0.591226,1
-0.4143,-20,-0.6286,-0.1286,-1.3318,-0.1026,0.391892,0
0.126,-25,-0.0133,-0.2219,-0.31702,-0.0312,0.462176,0
-0.8648,-220,-1.2678,0.8525,-2.23245,-0.3253,0.133328,1
-0.2972,-96,-0.1249,0.597,-2.3843,-0.1884,0.285584,0
-0.1886,-24,-0.2967,-0.0503,2.96551,-0.1212,0.394005,1
0.259,42,0.1787,-0.2675,5.20065,0.0435,0.565558,1
0.364,60,0.3887,-0.1436,8.07293,0.0833,0.608374,0
-0.0714,33,-0.0143,0.3143,0.62755,-0.0312,0.452912,0
0.2535,124,0.0986,-0.3662,1.5802,0.1169,0.660822,0
-0.4143,28,-0.7286,-0.4857,3.67991,-0.0345,0.490451,0
-0.0206,-56,-0.0282,0.2262,-2.49871,-0.0526,0.444606,1
0.5306,68,0.5353,-0.3127,-3.76466,0.1566,0.638136,1
0.6143,57,0.7429,-0.1143,0.962,0.1139,0.572595,1
0.8338,137,0.6966,-0.7032,-2.40125,0.25,0.723167,1
-0.1626,13,-0.0695,-0.0362,0.8073,-0.0175,0.4795,1
0.3239,95,0.4085,-0.2958,-2.97925,0.1163,0.63159,0
0.2872,132,0.1122,-0.5913,0.5945,0.1765,0.703392,1
-0.5217,-16,-0.5072,0.4058,2.66235,-0.1507,0.348026,0
-0.0145,89,-0.2029,-0.3478,-1.91086,0.0462,0.566059,1
0.8089,205,0.9284,-0.784,-0.2065,0.2857,0.820771,1
0.4571,91,0.4,-0.4,2.9313,0.12,0.634922,1
-0.3333,-9,-0.2609,0.2174,-4.40031,-0.0811,0.417044,1
0.4493,51,0.6377,-0.0435,-2.74635,0.1316,0.567236,1
-0.1714,-20,-0.2857,0.3571,2.4325,-0.0816,0.34453,0
-0.029,15,-0.2609,-0.1014,-1.04971,-0.0154,0.482645,1
-0.3429,-71,-0.4286,0.3143,0.12445,-0.1294,0.342408,1
0.2571,3,0.3857,0.0714,4.04189,0.0,0.507308,1
0.4559,136,0.6324,-0.2353,6.0684,0.1781,0.660139,0
0.2647,100,0.0147,-0.3235,-0.24415,0.0909,0.601177,0
0.4035,98,0.4928,0.2956,1.2831,0.0345,0.55976,1
0.3043,47,0.6957,0.3043,4.32541,0.0423,0.517124,0
0.1445,47,0.2905,0.0019,-0.39945,0.0685,0.573794,1
0.5412,59,0.5176,-0.235,-1.86049,0.1321,0.586256,0
-0.2464,-61,-0.0725,0.3478,-2.0556,-0.1081,0.35025,0
0.2082,90,0.2788,-0.0333,1.40195,0.0182,0.531929,1
0.1324,22,0.1176,0.0441,0.972,-0.0175,0.483214,0
-0.3759,-32,-0.7259,-0.0623,-1.5064,-0.1282,0.411847,0
-0.1676,-99,-0.1315,0.1878,-5.94249,-0.1034,0.381403,1
-0.1756,17,-0.0787,0.3054,5.55624,-0.125,0.407139,0
0.43,143,0.0707,-0.6694,0.4754,0.1818,0.715621,0
0.0,-19,0.1791,0.1045,-2.2316,0.0,0.438815,1
-0.3088,-59,-0.2059,0.4853,1.24895,-0.1304,0.345637,0
0.1618,28,0.2206,0.0,1.91404,0.0435,0.5173,1
-0.0653,-23,-0.0294,0.0385,1.32164,-0.082,0.44985,1
0.3311,19,0.2433,0.2538,2.28921,0.0182,0.477296,0
0.0147,12,-0.2059,-0.1471,3.9172,-0.0303,0.495124,1
0.1841,70,0.3559,-0.1304,-2.41455,0.0909,0.592889,0
-0.5473,-12,-0.4093,0.4095,0.8933,-0.08,0.441655,0
-0.5791,-113,-1.0461,0.3123,-1.96059,-0.2326,0.232372,1
0.3731,98,0.2836,-0.5672,0.4361,0.1471,0.674843,0
-0.014,48,0.1699,0.1692,-0.7546,0.0294,0.538168,1
0.3104,-3,0.5663,0.1372,-0.5557,0.0,0.503697,1
-0.5314,-44,-0.5722,0.5059,-2.46655,-0.1467,0.384985,0
-0.8529,-65,-0.7206,0.6176,2.12285,-0.2414,0.300999,1
-0.0119,79,-0.0435,-0.2286,-1.05496,0.0189,0.521082,1
0.2427,44,-0.0622,-0.3066,-1.29979,0.0714,0.573408,0
-0.2985,-26,-0.4627,0.0448,2.2312,-0.1143,0.405798,1
0.4387,80,0.0968,-0.5231,-0.0751,0.1081,0.629014,1
-0.2164,-44,-0.3907,0.162,0.3018,-0.1034,0.381348,1
0.0566,-27,0.1983,0.3258,-0.72141,-0.1,0.438587,1
-0.3814,-63,-0.805,0.0586,-0.0707,-0.1148,0.320868,1
0.3433,95,0.4179,0.1194,-4.09393,0.1,0.613166,1
0.0149,-25,0.0597,0.2836,7.54542,-0.0476,0.425885,0
0.0606,77,0.2576,0.1212,0.7193,0.0847,0.597668,1
-0.7094,-107,-0.8801,0.8489,1.83811,-0.2381,0.226221,0
0.197,-6,0.1515,-0.197,-1.68514,0.0345,0.522487,0
-0.3242,-32,-0.667,0.0246,1.1725,-0.0847,0.400065,0
-0.2273,38,-0.4545,-0.1818,0.4939,-0.05,0.51835,1
0.0149,-10,0.607,0.6844,-1.51991,0.0149,0.4731,1
0.0455,62,0.2576,0.0909,-4.80802,0.0476,0.529927,0
-0.1692,37,-0.3385,-0.1231,-1.982,0.0,0.505401,1
-0.2702,-34,-0.161,0.3358,2.17455,-0.1077,0.377165,1
-0.4517,16,-0.3876,0.2032,0.70969,-0.1064,0.41932,1
-0.6115,-161,-0.462,1.0608,-7.05954,-0.2235,0.197255,1
0.3382,93,0.5594,-0.0253,1.724,0.1294,0.621335,0
-0.4462,-16,-0.2615,0.2308,-4.30912,-0.0959,0.392116,0
0.037,60,0.4967,0.1793,-0.1667,0.0,0.533249,0
0.289,77,0.1002,-0.4622,-0.6133,0.1143,0.613824,0
-0.0469,22,-0.1441,-0.0049,3.04431,-0.0154,0.442713,0
0.5189,103,0.3937,-0.3543,4.80799,0.1692,0.673213,1
0.0326,9,0.0753,0.1015,-2.93195,-0.0154,0.433425,1
-0.3385,-49,-0.5692,0.0923,1.9723,-0.1549,0.378118,0
-0.201,-72,0.1238,0.6034,-2.5631,-0.1186,0.352599,1
0.6537,151,0.5168,-0.6038,0.8689,0.2353,0.704339,1
0.0606,53,-0.2424,-0.6515,0.289,0.1064,0.572237,1
0.5469,163,0.5526,-0.7287,0.3457,0.2703,0.770389,1
-0.2928,43,-0.1346,0.1257,0.36674,-0.0571,0.458175,0
0.4493,127,0.7192,-0.3584,-1.175,0.1591,0.69476,1
-0.2656,3,-0.6406,-0.0781,-0.83247,-0.1186,0.418447,1
0.1646,123,0.4247,0.0506,-0.84441,0.0877,0.631151,1
-0.1368,62,-0.2779,-0.0811,-0.5616,0.0159,0.506903,0
-0.0774,62,-0.6104,-0.503,2.2093,-0.0154,0.488027,1
0.1269,-5,0.1844,0.1327,1.76929,0.0182,0.488451,1
0.3231,43,0.4615,-0.0769,-3.27461,0.0704,0.559639,1
-0.0275,39,-0.1136,-0.215,-0.1758,0.0,0.49419,1
-0.2604,1,-0.0038,0.3641,0.51705,-0.0909,0.423426,1
0.3006,75,0.1115,-0.3932,3.0758,0.0545,0.558003,1
0.1451,42,-0.033,-0.1171,2.0696,0.0196,0.520007,0
-0.4769,-9,-0.4923,0.0308,0.8213,-0.0545,0.423392,0
1.0365,180,0.7916,-0.8317,0.4699,0.3,0.777114,1
-0.5252,-136,-0.4587,0.6541,-6.40539,-0.2059,0.289656,1
0.1416,27,-0.1436,-0.4899,-0.0719,0.0,0.515059,1
-0.8906,-83,-0.9688,0.1094,-1.12235,-0.1935,0.30266,1
-0.3651,-47,-0.3175,0.5873,-3.39035,-0.1613,0.322999,0
0.4447,132,0.244,-0.693,4.12995,0.1646,0.702347,1
0.9538,304,1.4154,-0.8462,2.393,0.3421,0.895823,0
-0.0454,41,-0.3963,-0.3358,0.58,0.0323,0.538564,1
0.2188,120,0.1719,-0.3125,4.47889,0.1176,0.65634,0
-0.1111,88,-0.254,-0.1905,4.06175,0.0154,0.514378,0
0.115,56,0.0149,-0.0723,-3.4529,0.069,0.531565,1
-0.5397,-54,-0.6667,0.2698,3.00861,-0.2121,0.320825,0
0.1119,71,0.3267,-0.0394,-2.43835,0.1186,0.600829,0
-0.1682,16,-0.5158,-0.3034,0.2715,-0.0909,0.441949,1
-0.6554,-82,-0.3315,0.5474,0.3508,-0.2063,0.278967,0
0.2063,149,0.3492,-0.1746,2.87791,0.1515,0.675504,0
0.4299,50,0.4048,-0.1752,0.22005,0.1304,0.600318,0
-0.5972,-86,-0.2985,0.5082,-4.86925,-0.2131,0.277555,1
0.9175,316,0.9849,-1.1935,7.6336,0.3421,0.883511,0
-0.505,-157,-0.6956,0.4582,-6.13594,-0.2,0.224759,1
-0.0161,-10,0.0806,0.0161,1.11731,-0.0196,0.464455,1
0.0932,53,0.1946,-0.121,3.77066,0.0159,0.566022,1
0.7153,69,0.7965,0.0509,5.53434,0.0769,0.58269,0
0.5796,202,0.5749,-0.6324,3.9211,0.25,0.78222,1
-0.0444,54,-0.3044,-0.4708,0.949,0.0741,0.589583,0
-0.0988,-8,0.0005,0.0054,-1.1753,-0.0526,0.444154,0
-0.0968,-43,0.0484,0.2419,-1.9719,-0.0725,0.426036,0
0.1288,5,-0.0376,-0.1352,-2.09099,0.0169,0.483011,0
0.3462,55,0.4385,-0.0491,1.532,0.0746,0.563803,0
0.0605,9,0.1653,0.2056,0.4503,0.0,0.505314,0
0.0968,56,0.0645,-0.0806,-0.7905,0.027,0.538503,0
-0.0031,80,0.099,-0.1427,11.5075,0.0,0.503462,0
-0.7497,-170,-1.0154,0.9495,-0.3323,-0.3158,0.143533,0
-0.2084,-25,-0.6859,-0.3971,-1.1213,-0.082,0.451761,1
0.3333,143,0.2778,-0.4532,3.03599,0.0943,0.666587,1
-0.6695,-97,-0.8738,0.3203,-3.61709,-0.2,0.284085,1
0.2269,60,0.1824,-0.3692,1.99439,0.0606,0.633205,1
-0.646,-1,-0.7282,-0.1333,-1.5017,-0.0588,0.436542,0
-0.0836,35,-0.1772,-0.0418,1.2606,-0.0588,0.477542,1
0.1148,-45,0.2623,0.1967,-6.4304,-0.0159,0.481725,1
0.4525,95,0.382,-0.433,-1.14315,0.1304,0.608271,1
0.2894,51,-0.0114,-0.4124,1.3521,0.0938,0.582014,1
-0.1774,50,-0.3387,-0.0161,1.58045,-0.0169,0.513777,1
-0.085,36,-0.2128,-0.1738,3.23245,0.0,0.509015,0
-0.5143,-77,-0.6349,0.5595,0.2326,-0.2308,0.311957,1
-0.1412,-16,0.1006,0.1128,0.85901,-0.0769,0.419073,0
0.2762,1,0.5372,0.2322,-2.7536,0.0541,0.467786,1
-0.3326,37,-0.2033,-0.0777,-5.9098,-0.0213,0.532673,1
-0.1068,-6,-0.3794,0.0309,-0.8641,-0.0732,0.428615,0
0.0153,-10,-0.3002,-0.3622,-3.20551,-0.0508,0.500142,1
-0.05,11,-0.35,-0.0667,11.1925,-0.0526,0.436723,0
-0.0629,44,-0.2935,-0.3297,-3.19516,0.0,0.549936,1
-0.269,-124,-0.2341,0.469,-13.4759,-0.1273,0.351887,0
0.9558,142,0.6991,-0.7906,-1.2896,0.2727,0.744712,1
-0.1957,-109,-0.2489,0.5984,-2.0536,-0.1136,0.262591,0
-0.4833,-33,-0.1,0.5667,1.20235,-0.1212,0.362739,0
-0.536,-170,-0.4751,0.5965,-27.0198,-0.2333,0.255841,1
-0.2701,-68,-0.6169,-0.0935,-2.5738,-0.1786,0.34504,1
0.1285,53,-0.0053,-0.2634,1.07025,0.0625,0.578871,1
1.1087,208,1.4689,-0.2817,7.1901,0.303,0.796798,1
0.0167,47,0.05,0.1167,2.07576,-0.04,0.492481,0
-0.0615,-74,-0.4598,-0.088,-2.3728,-0.0612,0.38245,1
-0.5574,-83,-0.3443,0.6393,-0.67665,-0.2245,0.30478,1
0.0994,57,0.237,-0.1305,1.244,0.0345,0.543482,1
0.0527,67,0.1221,-0.0325,-0.2161,0.0286,0.552322,1
0.5396,155,0.6629,-0.5842,1.5917,0.25,0.717048,0
0.0161,80,0.215,0.046,2.9563,0.0714,0.548892,0
-0.4462,-14,-0.4734,0.1607,5.6668,-0.1321,0.347195,1
-0.0664,40,0.2561,0.42,0.03905,0.0345,0.476454,1
-0.1869,-15,0.1498,0.3917,-6.11504,-0.102,0.382003,1
0.3898,90,0.1695,-0.5254,1.2802,0.1333,0.660042,1
-0.0339,61,0.1017,-0.0847,0.95575,0.0769,0.574738,1
0.2106,168,0.1733,-0.3833,24.2096,0.1154,0.638266,1
0.4103,138,0.4582,-0.3621,1.4229,0.2069,0.714127,1
-0.6563,-124,-0.9658,0.7413,-0.1231,-0.2308,0.179133,0
-0.2691,-4,-0.2507,-0.0196,-1.2984,-0.0571,0.45771,1
0.0224,87,0.0351,-0.281,2.94011,0.1321,0.637003,0
0.1155,89,0.2132,-0.1741,1.974,0.1186,0.60633,1
0.2328,73,0.0444,-0.322,-0.1802,0.0938,0.622672,0
-0.2732,27,-0.5856,-0.0053,7.146,-0.0526,0.424951,1
0.4957,178,0.4371,-0.6205,4.98121,0.2,0.70145,1
-0.774,-167,-1.2305,0.2489,-9.932,-0.2787,0.215099,1
0.4491,102,1.0772,0.1281,0.1626,0.2,0.684273,1
0.1519,93,-0.1035,-0.276,8.54473,0.1373,0.644784,1
-0.1371,-55,-0.3866,-0.1119,-0.9964,-0.1034,0.393282,0
-0.511,-55,-0.5268,0.137,-11.8429,-0.102,0.368742,1
-0.3149,-22,-0.0132,0.7006,-0.7721,-0.0857,0.426691,0
0.2908,28,0.3399,-0.242,0.762,0.0847,0.567771,1
-0.2536,-85,-0.3015,0.2456,-4.73245,-0.1667,0.3249,1
0.6682,157,0.8989,-0.4532,-0.4506,0.2812,0.772086,1
-0.8833,-258,-1.0333,1.1167,-23.2823,-0.3429,0.123798,0
-0.1724,29,-0.0172,0.1207,0.931,-0.0141,0.490615,0
0.1056,50,0.2338,-0.0293,-6.39979,0.0345,0.596306,0
0.726,156,0.7619,-0.3122,9.32739,0.1852,0.715506,1
0.1884,42,0.1071,-0.1509,-0.2236,0.037,0.545454,1
-0.5172,-60,-0.5862,0.4483,1.1004,-0.2258,0.31275,0
-0.1404,-17,0.2143,0.6172,1.1508,-0.08,0.400347,0
0.6314,139,0.3486,-0.7828,4.0033,0.2,0.709346,0
-0.0287,-70,-0.4601,-0.0961,-14.0316,-0.0233,0.406257,1
-0.0675,60,0.1177,0.0799,-2.1309,0.0189,0.538866,1
-0.6271,-156,-0.5932,0.7627,-22.4651,-0.2333,0.291985,0
-0.4165,-3,-0.4495,0.2629,0.1067,-0.1148,0.384378,0
-0.4673,-93,-0.8205,0.3817,-0.3023,-0.1795,0.281046,0
0.0376,12,0.2105,0.0977,-2.4539,0.0,0.494731,1
0.5164,107,0.8293,-0.3232,-0.1393,0.1714,0.73325,0
0.085,74,0.1509,-0.1804,0.8171,0.1071,0.593214,1
0.1579,101,0.0526,-0.3333,0.9509,0.0968,0.641241,1
-0.375,-49,-0.625,0.1071,4.50479,-0.1538,0.308359,1
0.9825,169,0.9825,-0.3333,9.1489,0.2281,0.736502,1
0.2807,49,-0.3059,-0.6035,1.0502,0.0385,0.561771,0
-0.7082,-140,-0.671,0.5993,-10.4852,-0.2444,0.262614,1
-0.6283,-46,-0.9108,0.1025,-0.0023,-0.1515,0.37904,1
-0.2137,43,-0.1002,0.1818,1.0284,-0.069,0.461215,1
0.1343,12,0.0847,0.1991,0.3443,0.0,0.493204,1
0.2545,126,-0.1498,-0.6044,5.94609,0.125,0.661271,0
-0.1984,-76,-0.4119,-0.1251,-20.8933,-0.0233,0.402492,0
-0.193,-2,-0.2982,-0.0877,-1.1271,-0.069,0.453716,0
0.2326,47,0.5138,-0.0213,-4.18895,0.0345,0.640733,0
0.5129,114,0.5505,-0.1767,1.73795,0.1475,0.643311,0
0.3393,56,0.4286,-0.2857,-0.4042,0.1,0.604895,1
0.5862,196,0.5517,-0.7241,19.9102,0.2203,0.694791,1
0.6071,79,0.8214,0.125,6.70875,0.102,0.575179,1
1.0387,185,0.8512,-0.8279,7.29587,0.32,0.791313,1
-0.4352,-70,-0.4299,0.4623,0.8179,-0.2222,0.274391,1
0.537,156,0.6179,-0.4727,2.0843,0.25,0.71219,1
-0.3914,-44,-0.0504,0.578,-1.48938,-0.1698,0.319775,0
-0.0451,-29,-0.1259,0.1413,-2.82889,-0.0513,0.383809,1
0.6736,175,0.9292,-0.8152,-1.78535,0.2329,0.826466,1
